骤	Zhòu	2906	trot (v.)
闯	Chuǎng	2907	rush (v.)
驱	Qū	2908	drive away
驳	Bó	2909	refute
骗	Piàn	2910	cheat (v.)
唬	hǔ	2911	bluff
虏	Lǔ	2912	take captive
虐	Nüè	2913	despotic
滤	Lǜ	2914	filter (v.)
瞬	Shùn	2915	instant
麟	Lín	2916	Chinese unicorn
磷	lín	2917	phosphorous
唇	Chún	2918	lips
辱	Rǔ	2919	disgrace (n./v.)
震	Zhèn	2920	quake (v.)
振	Zhèn	2921	vibrate
郑	Zhèng	2922	Zheng
掷	Zhì	2923	hurl
魄	Pò	2924	vigor
槐	Huí	2925	scholar tree
魅	Mèi	2926	enchant
瑰	Guī	2927	marvelous
魂	Hún	2928	soul
愧	Kuì	2929	ashamed
魁	Kuí	2930	leader
胧	lóng	2931	hazy
垄	Lǒng	2932	raised path between fields
宠	Chǒng	2933	dote on
庞	Páng	2934	huge
拢	Lǒng	2935	draw near
聋	Lóng	2936	deaf
笼	Lóng	2937	cage (n.)
挪	Nuó	2938	transfer (v.)
辆	Liàng	2939	vehicles
瞒	Mán	2940	dissemble
龟	Guī	2941	tortoise
蝇	Yíng	2942	flies
绳	Shéng	2943	rope (n.)
淹	Yān	2944	inundate
俺	Ǎn	2945	we (exclusive)
钮	Niǔ	2946	push button (n.)
羞	Xiū	2947	shy
纽	Niǔ	2948	New York
赫	Hè	2949	illustrious
奕	Yì	2950	radiating vitality
迹	Jì	2951	indication
蛮	Mán	2952	barbaric
啤	Pí	2953	beer
脾	Pí	2954	spleen
碑	Bēi	2955	stele
嘱	Zhǔ	2956	admonish
肆	Sì	2957	IV
插	Chā	2958	insert (v.)
毁	Huǐ	2959	ruin (v.)
鼠	Shǔ	2960	mouse
舅	Jiù	2961	mother's brother
滔	Tāo	2962	surging
稻	Dào	2963	unhulled rice
蹈	Dǎo	2964	tread (v.)
嫂	Sǎo	2965	elder brother's wife
搜	Sōu	2966	search (v.)
瘦	Shòu	2967	emaciated
艘	Sōu	2968	vessels
焰	Yàn	2969	flame (n.)
馅	Xiàn	2970	filling
陷	Xiàn	2971	get stuck
爽	Shuǎng	2972	frank (adj.)
缀	Zhuì	2973	embellish
傻	Shǎ	2974	thick-headed
蝴	Hú	2975	butterfly (front end)
蝶	Dié	2976	butterfly (back end)
蜘	Zhī	2977	spider (front end)
蛛	Zhū	2978	spider (back end)
骆	Luò	2979	camel (front end)
驮	Tuó	2980	camel (back end)
蜻	Qīng	2981	dragonfly (front end)
蜓	Tíng	2982	dragonfly (back end)
凤	Fèng	2983	male phoenix
凰	Huáng	2984	female phoenix
玻	Bō	2985	glass (front side)
璃	Lí	2986	glass (back side)
橄	Gǎn	2987	olive (A)
榄	Lǎn	2988	olive (B)
芙	Fú	2989	hibiscus (A)
蓉	Róng	2990	cottonrose hibiscus (B)
咖	Kā	2991	coffee (first drop)
啡	Fēi	2992	coffee (last drop)
葡	Pú	2993	grapes (A)
萄	Táo	2994	grapes (B)
蘑	mó	2995	mushroom (cap)
菇	gu	2996	mushroom (stem)
吩	Fēn	2997	in-
咐	Fù	2998	-struct
乒	Pīng	2999	ping
乓	Pāng	3000	pong
曹	Cáo	3001	Cao
潘	Pān	3002	Pan
谭	Tán	3003	Tan
姚	Yáo	3004	Yao-2
薛	Xuē	3005	Xue
彭	Péng	3006	Peng
冯	Féng	3007	Feng
魏	Wèi	3008	Wei
岳	Yuè	3009	Yue
莉	Lì	3010	jasmine
湘	Xiāng	3011	Hunan Province
甸	Diàn	3012	outlying areas
沧	Cāng	3013	dark blue
穆	Mù	3014	reverent
娜	Nà	3015	na
琼	Qióng	3016	fine jade
琳	Lín	3017	gem
钧	Jūn	3018	30 catties
